ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Robert Wood Johnson University Hospital (NJRW) , NJRW , TX1 , 2012/07/13 , Heart , 0 , 1 , 2 ,100,97.14, 90.91 , 94.47 , 86.71 , 78.42 , 2.00 , 4.70 , 4.90 , 35 , 35 , 22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Albany Medical Center Hospital (NYAM) , NYAM , TX1 , 2012/07/13 , Heart ,0,0, 2 ,0,0, 60.00 ,0,0, 76.91 ,0,0, 1.00 ,0,0, 5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP) , NYCP , TX1 , 2012/07/13 , Heart , 7 , 18 , 42 ,95.6,88.23, 75.58 , 94.99 , 88.27 , 78.89 , 8.31 , 18.97 , 34.39 , 159 , 159 , 172 , 2 , 4 , 3 , 95.92 , 91.84 , 96.38 , 90.86 , 83.45 , 1.63 , 3.94 , 8.42 , 49 , 49 ,2012,7
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL) ", NYFL , TX1 , 2012/07/13 , Heart , 1 , 4 , 4 ,96.15,84.62, 89.74 , 96.54 , 91.53 , 82.69 , 0.91 , 2.08 , 7.10 , 26 , 26 , 39 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Montefiore Medical Center (NYMA) , NYMA , TX1 , 2012/07/13 , Heart , 0 , 1 , 4 ,100,97.14, 83.33 , 95.90 , 90.07 , 77.97 , 1.48 , 3.34 , 5.33 , 35 , 35 , 24 , 0 , 0 ,0, 100.00 , 100.00 , 97.25 , 92.76 ,0, 0.48 , 1.23 ,0, 17 , 17 ,2012,7
Mount Sinai Medical Center (NYMS) , NYMS , TX1 , 2012/07/13 , Heart , 5 , 8 , 5 ,91.8,85.29, 80.00 , 94.62 , 87.63 , 78.95 , 3.09 , 6.24 , 4.88 , 61 , 61 , 25 , 3 , 3 , 1 , 70.00 , 70.00 , 98.06 , 94.86 , 87.13 , 0.14 , 0.32 , 1.18 , 10 , 10 ,2012,7
Westchester Medical Center (NYWC) , NYWC , TX1 , 2012/07/13 , Heart , 0 , 2 , 1 ,100,92.84, 92.31 , 95.93 , 90.29 , 78.48 , 1.35 , 3.10 , 3.18 , 32 , 32 , 13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
The Cleveland Clinic Foundation (OHCC) , OHCC , TX1 , 2012/07/13 , Heart , 1 , 4 , 24 ,99.14,96.14, 82.48 , 95.91 , 90.13 , 80.07 , 4.89 , 11.56 , 27.04 , 116 , 116 , 137 , 0 , 1 , 5 , 100.00 , 87.50 , 97.53 , 93.58 , 85.19 , 0.20 , 0.50 , 2.38 , 8 , 8 ,2012,7
Nationwide Children's Hospital (OHCH) , OHCH , TX1 , 2012/07/13 , Heart , 0 , 0 , 0 ,100,100, 100.00 , 95.07 , 88.00 , 76.17 , 0.05 , 0.13 , 0.83 , 1 , 1 , 3 , 1 , 1 , 3 , 85.71 , 85.71 , 93.94 , 85.85 , 79.14 , 0.37 , 0.65 , 2.23 , 7 , 7 ,2012,7
Children's Hospital Medical Center (OHCM) , OHCM , TX1 , 2012/07/13 , Heart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 0 , 2 , 100.00 , 100.00 , 94.28 , 85.98 , 86.63 , 0.79 , 2.01 , 0.95 , 13 , 13 ,2012,7
Ohio State University Medical Center (OHOU) , OHOU , TX1 , 2012/07/13 , Heart , 0 , 6 , 4 ,100,80.71, 88.24 , 97.11 , 92.87 , 84.22 , 0.94 , 2.13 , 5.23 , 32 , 32 , 34 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Cincinnati / University Hospital (OHUC) , OHUC , TX1 , 2012/07/13 , Heart ,0,0, 5 ,0,0, 64.29 ,0,0, 82.53 ,0,0, 2.10 ,0,0, 14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University Hospitals of Cleveland (OHUH) , OHUH , TX1 , 2012/07/13 , Heart , 0 , 1 , 2 ,100,85.71, 50.00 , 96.73 , 91.98 , 79.14 , 0.23 , 0.53 , 0.34 , 7 , 7 , 4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Integris Baptist Medical Center (OKBC) , OKBC , TX1 , 2012/07/13 , Heart , 2 , 4 , 7 ,93.94,87.88, 74.07 , 96.74 , 92.03 , 81.94 , 1.05 , 2.41 , 4.68 , 33 , 33 , 27 , 0 , 1 , 0 , 100.00 , 0.00 , 94.61 , 86.07 , 87.83 , 0.06 , 0.15 , 0.13 , 1 , 1 ,2012,7
Saint Francis Hospital (OKSF) , OKSF , TX1 , 2012/07/13 , Heart ,0,0, 1 ,0,0, 66.67 ,0,0, 74.85 ,0,0, 0.71 ,0,0, 3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Providence Portland Medical Center (ORPM) , ORPM , TX1 , 2012/07/13 , Heart , 0 , 0 , 0 ,100,100, 100.00 , 96.00 , 90.58 , 85.89 , 0.21 , 0.44 , 0.61 , 5 , 5 , 4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Oregon Health & Sciences University (ORUO) , ORUO , TX1 , 2012/07/13 , Heart , 2 , 2 , 6 ,95.65,95.65, 86.67 , 96.63 , 91.79 , 82.82 , 1.55 , 3.76 , 8.03 , 46 , 46 , 45 , 0 , 0 ,0, 100.00 , 100.00 , 99.26 , 98.02 ,0, 0.01 , 0.04 ,0, 2 , 2 ,2012,7
Allegheny General Hospital (PAAG) , PAAG , TX1 , 2012/07/13 , Heart , 0 , 3 , 6 ,100,92.95, 85.37 , 95.86 , 89.99 , 80.26 , 2.26 , 5.25 , 8.39 , 53 , 53 , 41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Children's Hospital of Pittsburgh of UPMC (PACH) , PACH , TX1 , 2012/07/13 , Heart , 0 , 0 , 0 ,100,100, 100.00 , 92.55 , 82.31 , 67.10 , 0.16 , 0.36 , 0.40 , 2 , 2 , 1 , 0 , 0 , 5 , 100.00 , 100.00 , 97.49 , 93.41 , 82.75 , 0.69 , 1.83 , 4.86 , 27 , 27 ,2012,7
Children's Hospital of Philadelphia (PACP) , PACP , TX1 , 2012/07/13 , Heart , 0 , 0 , 1 ,100,100, 0.00 , 95.51 , 89.05 , 57.31 , 0.05 , 0.12 , 0.32 , 1 , 1 , 1 , 2 , 2 , 5 , 93.10 , 93.10 , 96.84 , 91.76 , 79.22 , 0.91 , 2.27 , 3.97 , 29 , 29 ,2012,7
Penn State Milton S Hershey Medical Center (PAHE) , PAHE , TX1 , 2012/07/13 , Heart , 3 , 4 , 5 ,91.18,88.24, 84.38 , 96.09 , 90.48 , 81.95 , 1.27 , 3.01 , 5.55 , 34 , 34 , 32 ,0,0, 0 ,0,0,0,0, 90.24 ,0,0, 0.21 ,0,0,2012,7
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2012/07/13 , Heart , 0 , 0 , 7 ,100,100, 76.67 , 96.34 , 91.05 , 76.84 , 0.86 , 2.06 , 6.20 , 23 , 23 , 30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
The Lankenau Hospital (PALH) , PALH , TX1 , 2012/07/13 , Heart ,0,0, 2 ,0,0, 77.78 ,0,0, 75.98 ,0,0, 2.37 ,0,0, 9 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2012/07/13 , Heart , 9 , 15 , 23 ,92.5,87.27, 81.30 , 93.58 , 85.40 , 78.63 , 7.98 , 17.07 , 27.11 , 120 , 120 , 123 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2012/07/13 , Heart , 3 , 6 , 5 ,91.43,81.99, 86.84 , 96.08 , 90.46 , 77.21 , 1.37 , 3.09 , 9.30 , 35 , 35 , 38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Temple University Hospital (PATU) , PATU , TX1 , 2012/07/13 , Heart , 2 , 3 , 1 ,81.82,70.13, 93.33 , 93.93 , 85.55 , 77.56 , 0.66 , 1.34 , 3.97 , 11 , 11 , 15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Hospital of the University of Pennsylvania (PAUP) , PAUP , TX1 , 2012/07/13 , Heart , 6 , 13 , 24 ,94.87,88.34, 80.80 , 93.82 , 86.36 , 80.44 , 7.36 , 14.98 , 24.86 , 117 , 117 , 125 , 0 , 0 ,0, 100.00 , 100.00 , 97.41 , 93.15 ,0, 0.03 , 0.07 ,0, 1 , 1 ,2012,7
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC) , PRCC , TX1 , 2012/07/13 , Heart , 2 , 2 , 4 ,87.5,87.5, 84.62 , 97.32 , 93.42 , 87.81 , 0.40 , 0.84 , 3.15 , 16 , 16 , 26 , 0 , 0 , 0 , 100.00 , 100.00 , 99.48 , 98.60 , 89.38 , 0.01 , 0.01 , 0.22 , 1 , 1 ,2012,7
Medical University of South Carolina (SCMU) , SCMU , TX1 , 2012/07/13 , Heart , 0 , 0 , 4 ,100,100, 88.24 , 96.46 , 91.45 , 79.61 , 1.39 , 3.18 , 6.62 , 38 , 38 , 34 , 2 , 2 , 3 , 80.00 , 80.00 , 97.80 , 94.18 , 81.15 , 0.21 , 0.47 , 3.07 , 10 , 10 ,2012,7
Baptist Memorial Hospital (TNBM) , TNBM , TX1 , 2012/07/13 , Heart , 1 , 7 , 6 ,95.83,69.64, 80.00 , 96.46 , 91.35 , 84.00 , 0.83 , 1.66 , 4.02 , 24 , 24 , 30 ,0,0, 0 ,0,0,0,0, 92.19 ,0,0, 0.08 ,0,0,2012,7
Saint Thomas Hospital (TNST) , TNST , TX1 , 2012/07/13 , Heart , 4 , 5 , 12 ,86.21,82.76, 68.42 , 97.16 , 93.00 , 81.33 , 0.77 , 1.75 , 5.95 , 29 , 29 , 38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Vanderbilt University Medical Center (TNVU) , TNVU , TX1 , 2012/07/13 , Heart , 0 , 0 , 3 ,100,100, 88.00 , 96.24 , 90.93 , 82.59 , 1.74 , 4.08 , 4.60 , 45 , 45 , 25 , 2 , 2 , 4 , 93.33 , 93.33 , 94.41 , 87.61 , 80.45 , 1.77 , 3.75 , 4.03 , 30 , 30 ,2012,7
Children's Medical Center of Dallas (TXCM) , TXCM , TX1 , 2012/07/13 , Heart , 0 , 0 , 1 ,100,100, 0.00 , 94.92 , 87.74 , 69.10 , 0.10 , 0.26 , 0.14 , 2 , 2 , 1 , 0 , 3 , 9 , 100.00 , 89.33 , 97.16 , 92.59 , 80.87 , 0.90 , 2.39 , 5.76 , 31 , 31 ,2012,7
Seton Medical Center (TXCT) , TXCT , TX1 , 2012/07/13 , Heart , 2 , 3 , 10 ,92.59,88.89, 66.67 , 95.50 , 89.21 , 80.52 , 1.06 , 2.46 , 5.66 , 27 , 27 , 30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Medical City Dallas Hospital (TXHD) , TXHD , TX1 , 2012/07/13 , Heart , 0 , 3 , 8 ,100,92.22, 88.24 , 97.00 , 92.67 , 81.89 , 1.22 , 2.89 , 13.13 , 40 , 40 , 68 ,0,0, 1 ,0,0,0,0, 90.92 ,0,0, 0.05 ,0,0,2012,7
St Luke's Episcopal Hospital (TXHI) , TXHI , TX1 , 2012/07/13 , Heart , 7 , 17 , 19 ,93,81.97, 79.57 , 93.49 , 85.19 , 80.30 , 6.63 , 13.81 , 17.01 , 100 , 100 , 93 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Methodist Specialty and Transplant Hospital (TXHS) , TXHS , TX1 , 2012/07/13 , Heart , 4 , 5 , 6 ,91.49,89.36, 79.31 , 96.10 , 90.60 , 75.65 , 1.80 , 4.15 , 7.47 , 47 , 47 , 29 , 0 , 0 , 1 , 100.00 , 100.00 , 98.61 , 96.29 , 87.74 , 0.03 , 0.08 , 0.01 , 2 , 2 ,2012,7
University of Texas Medical Branch at Galveston (TXJS) , TXJS , TX1 , 2012/07/13 , Heart , 0 , 2 , 4 ,100,80.81, 71.43 , 93.17 , 84.31 , 79.23 , 0.80 , 1.93 , 3.11 , 11 , 11 , 14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
The Methodist Hospital (TXMH) , TXMH , TX1 , 2012/07/13 , Heart , 5 , 6 , 12 ,89.8,87.37, 76.92 , 96.36 , 91.10 , 82.83 , 1.72 , 3.94 , 8.95 , 49 , 49 , 52 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Christus Santa Rosa Hospital Medical Center (TXRM) , TXRM , TX1 , 2012/07/13 , Heart , 0 , 1 , 3 ,100,90.91, 75.00 , 96.15 , 90.65 , 85.14 , 0.44 , 1.02 , 1.69 , 11 , 11 , 12 , 0 , 1 , 0 , 100.00 , 0.00 , 97.34 , 92.97 , 79.08 , 0.03 , 0.03 , 0.23 , 1 , 1 ,2012,7
University Hospital - St. Paul (TXSP) , TXSP , TX1 , 2012/07/13 , Heart , 0 , 2 , 2 ,100,95.65, 93.55 , 95.95 , 90.19 , 82.72 , 1.92 , 4.35 , 5.84 , 46 , 46 , 31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Scott and White Memorial Hospital (TXSW) , TXSW , TX1 , 2012/07/13 , Heart , 0 , 2 ,0,100,81.82,0, 95.59 , 89.29 ,0, 0.50 , 1.10 ,0, 11 , 11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Texas Children's Hospital (TXTC) , TXTC , TX1 , 2012/07/13 , Heart , 0 , 1 , 0 ,100,0, 100.00 , 95.58 , 89.34 , 61.01 , 0.18 , 0.38 , 0.99 , 4 , 4 , 2 , 0 , 1 , 6 , 100.00 , 97.06 , 98.33 , 95.59 , 85.41 , 0.57 , 1.42 , 5.17 , 34 , 34 ,2012,7
Baylor University Medical Center (TXTX) , TXTX , TX1 , 2012/07/13 , Heart , 2 , 3 , 8 ,96.49,94.25, 84.31 , 96.16 , 90.75 , 82.91 , 2.05 , 4.77 , 8.87 , 57 , 57 , 51 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Intermountain Medical Center (UTLD) , UTLD , TX1 , 2012/07/13 , Heart , 0 , 0 , 3 ,100,100, 92.68 , 97.12 , 92.90 , 82.17 , 0.97 , 2.36 , 7.87 , 33 , 33 , 41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Utah Medical Center (UTMC) , UTMC , TX1 , 2012/07/13 , Heart , 3 , 5 , 4 ,90.91,84.22, 85.19 , 92.35 , 84.80 , 81.64 , 3.23 , 5.25 , 4.57 , 33 , 33 , 27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Primary Children's Medical Center (UTPC) , UTPC , TX1 , 2012/07/13 , Heart , 0 , 0 ,0,100,100,0, 96.43 , 91.23 ,0, 0.04 , 0.09 ,0, 1 , 1 ,0, 1 , 2 , 1 , 94.44 , 88.89 , 96.47 , 91.01 , 82.87 , 0.64 , 1.61 , 1.98 , 18 , 18 ,2012,7
Inova Fairfax Hospital (VAFH) , VAFH , TX1 , 2012/07/13 , Heart , 2 , 5 , 4 ,93.75,84, 85.19 , 94.86 , 88.46 , 80.66 , 1.75 , 3.91 , 5.19 , 32 , 32 , 27 ,0,0, 1 ,0,0,0,0, 89.50 ,0,0, 0.10 ,0,0,2012,7
Medical College of Virginia Hospitals (VAMC) , VAMC , TX1 , 2012/07/13 , Heart , 4 , 7 , 14 ,91.3,84.47, 57.58 , 93.58 , 84.87 , 78.13 , 2.88 , 6.45 , 8.81 , 46 , 46 , 33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Hunter Holmes McGuire Veterans Administration Medical Center (VAMV) , VAMV , TX1 , 2012/07/13 , Heart , 2 , 2 , 4 ,83.33,83.33, 75.00 , 91.30 , 82.42 , 81.08 , 0.65 , 1.36 , 3.13 , 12 , 12 , 16 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Sentara Norfolk General Hospital (VANG) , VANG , TX1 , 2012/07/13 , Heart , 2 , 5 , 2 ,92.59,80.42, 93.33 , 94.70 , 87.50 , 83.32 , 1.47 , 3.37 , 5.08 , 27 , 27 , 30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Virginia Health Sciences Center (VAUV) , VAUV , TX1 , 2012/07/13 , Heart , 4 , 7 , 2 ,89.47,81.58, 92.00 , 96.54 , 91.57 , 81.05 , 1.25 , 2.73 , 5.01 , 38 , 38 , 25 , 0 , 0 , 2 , 100.00 , 100.00 , 97.77 , 94.14 , 80.48 , 0.11 , 0.29 , 1.22 , 5 , 5 ,2012,7
Seattle Children's Hospital (WACH) , WACH , TX1 , 2012/07/13 , Heart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1 , 2 , 2 , 96.43 , 92.86 , 96.05 , 90.30 , 82.17 , 1.08 , 2.82 , 4.01 , 28 , 28 ,2012,7
Sacred Heart Medical Center (WASH) , WASH , TX1 , 2012/07/13 , Heart , 2 , 3 , 1 ,91.67,87.5, 96.67 , 95.01 , 87.97 , 80.73 , 1.15 , 2.71 , 6.34 , 24 , 24 , 30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Washington Medical Center (WAUW) , WAUW , TX1 , 2012/07/13 , Heart , 2 , 3 , 3 ,96.77,95.16, 93.48 , 96.37 , 91.18 , 78.67 , 2.15 , 5.17 , 10.31 , 62 , 62 , 46 , 0 , 0 , 0 , 100.00 , 100.00 , 97.85 , 94.29 , 89.86 , 0.02 , 0.06 , 0.11 , 1 , 1 ,2012,7
Children's Hospital of Wisconsin (WICH) , WICH , TX1 , 2012/07/13 , Heart , 0 , 1 , 1 ,100,50, 50.00 , 93.30 , 84.21 , 78.65 , 0.14 , 0.19 , 0.47 , 2 , 2 , 2 , 0 , 3 , 5 , 100.00 , 91.18 , 96.85 , 91.84 , 77.76 , 1.10 , 2.62 , 4.14 , 34 , 34 ,2012,7
Froedtert Memorial Lutheran Hospital (WISE) , WISE , TX1 , 2012/07/13 , Heart , 0 , 0 , 1 ,100,100, 80.00 , 96.23 , 90.82 , 73.79 , 0.12 , 0.27 , 1.23 , 3 , 3 , 5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
Aurora St. Luke's Medical Center (WISL) , WISL , TX1 , 2012/07/13 , Heart , 7 , 13 , 6 ,91.14,82.33, 81.82 , 95.72 , 89.63 , 80.49 , 3.30 , 7.20 , 5.76 , 79 , 79 , 33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Wisconsin Hospital and Clinics (WIUW) , WIUW , TX1 , 2012/07/13 , Heart , 0 , 3 , 8 ,100,94.12, 77.78 , 96.01 , 90.50 , 81.86 , 2.12 , 4.65 , 6.02 , 51 , 51 , 36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7
University of Alabama Hospital (ALUA) , ALUA , TX1 , 2014/03/20 , Heart , 0 , 1 , 9 ,100,97.78, 76.32 , 96.77 , 92.23 , 81.34 , 1.49 , 3.68 , 6.84 , 45 , 45 , 38 , 0 , 0 , 0 , 100.00 , 100.00 , 97.68 , 92.76 , 84.84 , 0.38 , 1.22 , 1.65 , 16 , 16 ,2013,1
Baptist Medical Center (ARBH) , ARBH , TX1 , 2014/03/20 , Heart , 0 , 1 , 9 ,100,95.24, 70.97 , 96.98 , 92.72 , 78.27 , 0.65 , 1.52 , 6.95 , 21 , 21 , 31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Arkansas Children's Hospital (ARCH) , ARCH , TX1 , 2014/03/20 , Heart , 0 , 0 , 1 ,100,100, 50.00 , 93.84 , 85.42 , 54.38 , 0.06 , 0.16 , 1.04 , 1 , 1 , 2 , 2 , 10 , 13 , 96.77 , 83.87 , 94.14 , 83.43 , 75.57 , 3.86 , 10.34 , 12.53 , 62 , 62 ,2013,1
Phoenix Children's Hospital (AZCH) , AZCH , TX1 , 2014/03/20 , Heart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 0 ,0, 100.00 , 100.00 , 98.29 , 94.58 ,0, 0.03 , 0.11 ,0, 2 , 2 ,2013,1
Mayo Clinic Hospital (AZMC) , AZMC , TX1 , 2014/03/20 , Heart , 2 , 2 , 6 ,94.87,94.87, 86.67 , 96.27 , 91.10 , 84.32 , 1.41 , 3.33 , 7.19 , 39 , 39 , 45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
St. Joseph's Hospital and Medical Center (AZSJ) , AZSJ , TX1 , 2014/03/20 , Heart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 0 ,0, 100.00 , 100.00 , 97.99 , 93.67 ,0, 0.18 , 0.59 ,0, 9 , 9 ,2013,1
"University Medical Center, Univ of Arizona (AZUA) ", AZUA , TX1 , 2014/03/20 , Heart , 0 , 2 , 11 ,100,92.86, 80.00 , 95.22 , 88.73 , 83.36 , 1.39 , 3.36 , 9.18 , 28 , 28 , 55 , 0 , 0 , 0 , 100.00 , 100.00 , 98.24 , 94.43 , 85.74 , 0.04 , 0.11 , 0.93 , 2 , 2 ,2013,1
Childrens Hospital Los Angeles (CACL) , CACL , TX1 , 2014/03/20 , Heart ,0,0, 0 ,0,0, 100.00 ,0,0, 66.72 ,0,0, 0.40 ,0,0, 1 , 0 , 0 , 1 , 100.00 , 100.00 , 98.10 , 93.99 , 84.29 , 0.13 , 0.43 , 1.86 , 7 , 7 ,2013,1
Cedars-Sinai Medical Center (CACS) , CACS , TX1 , 2014/03/20 , Heart , 6 , 12 , 15 ,96.34,92.68, 81.01 , 96.25 , 91.12 , 83.02 , 6.11 , 14.39 , 12.80 , 164 , 164 , 79 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Loma Linda University Medical Center (CALL) , CALL , TX1 , 2014/03/20 , Heart , 1 , 2 , 6 ,95.83,91.67, 73.91 , 95.67 , 89.87 , 82.54 , 1.06 , 2.60 , 3.78 , 24 , 24 , 23 , 1 , 1 , 7 , 95.83 , 95.83 , 97.45 , 92.21 , 82.55 , 0.62 , 1.98 , 7.01 , 24 , 24 ,2013,1
Lucile Salter Packard Children's Hospital at Stanford (CAPC) , CAPC , TX1 , 2014/03/20 , Heart , 0 , 0 ,0,100,100,0, 99.26 , 98.17 ,0, 0.01 , 0.02 ,0, 1 , 1 ,0, 1 , 3 , 0 , 97.06 , 91.18 , 97.39 , 91.92 , 83.66 , 0.89 , 2.69 , 0.90 , 34 , 34 ,2013,1
California Pacific Medical Center (CAPM) , CAPM , TX1 , 2014/03/20 , Heart , 1 , 4 , 4 ,96.43,85.71, 71.43 , 95.07 , 89.26 , 84.36 , 1.53 , 3.66 , 1.82 , 28 , 28 , 14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
University of California San Diego Medical Center (CASD) , CASD , TX1 , 2014/03/20 , Heart , 1 , 3 , 1 ,91.67,75, 0.00 , 94.40 , 87.00 , 88.78 , 0.57 , 1.25 , 0.02 , 12 , 12 , 1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
University of California San Francisco Medical Center (CASF) , CASF , TX1 , 2014/03/20 , Heart , 1 , 1 , 7 ,94.44,94.44, 81.58 , 96.84 , 92.44 , 80.85 , 0.50 , 1.19 , 6.79 , 18 , 18 , 38 ,0,0, 0 ,0,0,0,0, 87.44 ,0,0, 0.13 ,0,0,2013,1
Sutter Memorial Hospital (CASG) , CASG , TX1 , 2014/03/20 , Heart , 0 , 1 , 3 ,100,95, 70.00 , 97.13 , 93.08 , 85.41 , 0.58 , 1.45 , 1.42 , 20 , 20 , 10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Sharp Memorial Hospital (CASH) , CASH , TX1 , 2014/03/20 , Heart , 0 , 0 , 5 ,100,100, 83.87 , 97.14 , 93.09 , 85.44 , 0.90 , 2.24 , 4.48 , 31 , 31 , 31 ,0,0, 0 ,0,0,0,0, 87.43 ,0,0, 0.13 ,0,0,2013,1
Stanford University Medical Center (CASU) , CASU , TX1 , 2014/03/20 , Heart , 4 , 6 , 26 ,94.29,91.43, 77.59 , 96.61 , 91.90 , 81.27 , 2.41 , 5.72 , 20.99 , 70 , 70 , 116 , 0 , 0 , 6 , 100.00 , 100.00 , 98.54 , 95.36 , 81.77 , 0.01 , 0.05 , 5.93 , 1 , 1 ,2013,1
University of California at Los Angeles Medical Center (CAUC) , CAUC , TX1 , 2014/03/20 , Heart , 2 , 8 , 35 ,98.1,92.38, 79.53 , 96.08 , 90.77 , 82.23 , 4.20 , 9.99 , 30.17 , 105 , 105 , 171 , 2 , 4 , 6 , 94.29 , 88.57 , 97.55 , 92.41 , 85.98 , 0.83 , 2.47 , 4.40 , 35 , 35 ,2013,1
Keck Hospital of USC (CAUH) , CAUH , TX1 , 2014/03/20 , Heart , 1 , 4 , 8 ,97.5,90, 84.31 , 96.91 , 92.55 , 83.49 , 1.25 , 2.89 , 8.80 , 40 , 40 , 51 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Children's Hospital Colorado (COCH) , COCH , TX1 , 2014/03/20 , Heart , 0 , 0 , 0 ,100,100, 100.00 , 95.35 , 89.01 , 85.57 , 0.29 , 0.72 , 0.31 , 6 , 6 , 2 , 1 , 3 , 8 , 96.97 , 90.91 , 96.09 , 88.23 , 85.47 , 1.32 , 4.17 , 6.31 , 33 , 33 ,2013,1
University of Colorado Hospital/Health Science Center (COUC) , COUC , TX1 , 2014/03/20 , Heart , 0 , 0 , 5 ,100,100, 83.33 , 97.11 , 93.04 , 80.50 , 1.24 , 3.06 , 5.79 , 42 , 42 , 30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Hartford Hospital (CTHH) , CTHH , TX1 , 2014/03/20 , Heart , 0 , 5 , 6 ,100,87.5, 80.00 , 96.35 , 91.25 , 83.66 , 1.50 , 3.53 , 4.59 , 40 , 40 , 30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Yale New Haven Hospital (CTYN) , CTYN , TX1 , 2014/03/20 , Heart , 0 , 0 , 4 ,100,100, 84.00 , 95.67 , 89.75 , 83.65 , 1.34 , 3.32 , 4.32 , 30 , 30 , 25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
Washington Hospital Center (DCWH) , DCWH , TX1 , 2014/03/20 , Heart , 2 , 4 , 2 ,92,84, 83.33 , 96.65 , 91.96 , 78.28 , 0.82 , 1.90 , 2.52 , 25 , 25 , 12 , 0 , 0 ,0, 100.00 , 100.00 , 98.90 , 96.49 ,0, 0.01 , 0.04 ,0, 1 , 1 ,2013,1
